overdue_ratio,avg_delay_days,pending_ratio,payment_frequency,neighbor_avg_risk,centrality_score,stress_velocity,contagion_score,is_stressed
0.088375,10.4308,0.515395,11,47.6814,0.307197,-0.42702000000000007,14.647583035799999,0
0.014424,2.3919,0.094131,14,26.6126,0.510893,-0.079707,13.596191051800002,0
0.388168,21.292,0.912367,1,57.6938,0.429491,-0.5241990000000001,24.7789678558,0
0.064332,3.2523,0.241706,8,27.743,0.11115,-0.177374,3.08363445,0
0.081143,8.7599,0.28972,7,20.1323,0.345277,-0.20857699999999996,6.9512201471,0
0.425624,38.3538,0.108987,4,60.4676,0.809131,0.316637,48.9262096556,1
0.112738,2.4318,0.148852,11,23.4904,0.370398,-0.03611400000000001,8.7007971792,0
0.133345,5.6181,0.699232,5,33.6757,0.265829,-0.565887,8.951977655299999,0
0.275971,11.1568,0.461735,6,31.8399,0.477191,-0.18576399999999998,15.1937137209,1
0.070009,3.4949,0.202669,8,28.166,0.203225,-0.13266,5.724035349999999,0
0.211743,13.6467,0.291189,11,16.5911,0.128166,-0.07944599999999999,2.1264149226,0
0.119434,2.874,0.242793,10,28.1147,0.167532,-0.12335900000000001,4.710111920399999,0
0.150103,4.0728,0.097746,14,9.4309,0.235277,0.05235699999999999,2.2188738593,0
0.121461,3.3301,0.315323,10,26.915,0.102115,-0.19386200000000003,2.7484252249999996,0
0.337432,4.9578,0.248284,10,42.2046,0.292997,0.089148,12.3658211862,0
0.103003,6.2077,0.245252,12,30.8996,0.40361,-0.14224900000000001,12.471387556,0
0.074357,2.5042,0.100418,13,8.7482,0.214862,-0.026060999999999987,1.8796557484,0
0.466338,11.0445,0.653397,2,59.9262,0.715233,-0.18705900000000003,42.8611958046,0
0.031586,4.6047,0.4095,11,24.1246,0.482296,-0.37791399999999997,11.6351980816,0
0.035408,4.8362,0.010231,11,20.1356,0.143441,0.025177,2.8882705996,0
0.108143,7.7074,0.202238,9,26.2106,0.046571,-0.094095,1.2206538526,0
0.597618,56.6765,0.612608,3,60.5652,0.570989,-0.014990000000000059,34.5820629828,1
0.095187,2.9282,0.101987,13,23.8487,0.365097,-0.0068000000000000005,8.707088823900001,0
0.195137,5.8793,0.205872,10,27.1779,0.050632,-0.010734999999999995,1.3760714328,0
0.556215,28.8532,0.453304,1,67.4678,0.538155,0.10291100000000003,36.308133909,1
0.276975,5.0237,0.03111,10,28.5965,0.275344,0.24586500000000003,7.873874695999999,1
0.210359,6.9793,0.1679,11,20.6657,0.309044,0.042459,6.3866105908,0
0.027191,4.328,0.049508,13,32.29,0.627131,-0.022317000000000004,20.25005999,1
0.118455,9.0843,0.046224,13,33.2734,0.675718,0.072231,22.483435301200004,0
0.072976,6.5251,0.24319,12,28.7203,0.116504,-0.17021399999999998,3.3460298312,0
0.375935,45.6356,0.564317,3,35.4758,0.412017,-0.18838199999999994,14.616632688600001,1
0.182976,4.5109,0.03961,14,20.4545,0.368965,0.143366,7.5469945925,1
0.071541,8.5038,0.298233,11,27.6986,0.234876,-0.22669200000000003,6.5057363736,0
0.042079,0.3001,0.140254,13,23.507,0.368749,-0.09817499999999998,8.668182743000001,0
0.148183,6.7709,0.273677,8,33.7961,0.220927,-0.125494,7.466470984700001,0
0.217618,8.8304,0.096771,5,36.1202,0.425295,0.12084700000000001,15.361740458999998,0
0.025933,1.3504,0.203782,12,40.8744,0.41327,-0.17784899999999998,16.892163288000003,0
0.393247,41.001,0.449169,1,36.6818,0.498448,-0.05592199999999997,18.2839698464,0
0.043193,2.8027,0.281849,11,34.665,0.232652,-0.238656,8.06488158,0
0.039496,2.1867,0.095768,8,36.0522,0.310837,-0.056272,11.2063576914,0
0.248473,3.4195,0.154346,11,24.8725,0.136115,0.09412699999999999,3.3855203375,0
0.024156,0.4861,0.173655,9,26.9832,0.606602,-0.149499,16.3680630864,0
0.017652,1.9131,0.045353,12,16.5348,0.258645,-0.027700999999999996,4.276643346,0
0.28089,11.3484,0.1734,9,34.7044,0.149142,0.10748999999999997,5.1758836248,0
0.002627,2.8935,0.051376,10,36.7886,0.440879,-0.048749,16.2193211794,0
0.2825,15.1867,0.634509,9,21.0022,0.518708,-0.352009,10.894009157599998,0
0.055701,2.9072,0.095371,14,32.0138,0.23134,-0.03967,7.406072492000001,0
0.110784,3.7077,0.121911,8,23.24,0.254417,-0.011127000000000012,5.91265108,0
0.229416,6.9297,0.251339,12,19.7762,0.421129,-0.02192299999999997,8.3283313298,0
0.133291,2.3339,0.065002,10,17.4496,0.417659,0.06828899999999999,7.2879824864,0
0.462159,17.6751,0.377322,5,20.8947,0.242358,0.084837,5.0639977026,0
0.642833,43.8281,0.712732,0,54.2184,0.423008,-0.06989900000000004,22.9348169472,1
0.007799,18.1924,0.624374,5,22.2956,0.412827,-0.616575,9.2042256612,0
0.134415,5.2781,0.529571,6,37.0139,0.214214,-0.395156,7.928895574599999,0
0.101008,3.8893,0.125652,10,27.2455,0.756346,-0.024644000000000013,20.607024943,0
0.200985,11.3306,0.135465,6,35.162,0.109279,0.06552,3.8424681979999997,0
0.182065,9.4218,0.452566,7,46.3028,0.48881,-0.270501,22.633271668,0
0.60142,38.0222,0.597245,3,69.1036,0.633233,0.004174999999999929,43.7586799388,0
0.678092,54.1825,0.633984,0,68.6587,0.574021,0.044108000000000036,39.4115356327,1
0.117607,8.293,0.261251,9,38.4688,0.288411,-0.143644,11.0948250768,0
0.303899,7.1784,0.178411,14,13.9556,0.595399,0.125488,8.309150284400001,0
0.097493,10.1818,0.195726,10,47.0982,0.474346,-0.09823300000000001,22.3408427772,0
0.082299,2.6544,0.208649,8,25.4239,0.065668,-0.12635000000000002,1.6695366652,0
0.110263,7.4351,0.249441,9,32.8475,0.352938,-0.139178,11.593130954999998,0
0.0,0.1775,0.339817,9,24.886,0.571674,-0.339817,14.226679164,0
0.902132,48.2029,0.664474,0,83.1475,0.862031,0.23765800000000004,71.67572257249999,1
0.3156,4.2852,0.260267,9,17.3156,0.405483,0.055332999999999966,7.0211814348,0
0.334702,29.0469,0.190299,8,51.5128,0.812301,0.144403,41.843898952800004,0
0.069638,2.717,0.018341,13,12.3804,0.343231,0.05129700000000001,4.2493370724,0
0.000878,2.2541,0.274223,12,28.9153,0.504819,-0.273345,14.5969928307,0
0.170669,5.7725,0.156221,8,26.5147,0.459508,0.014447999999999989,12.183716767600002,0
0.20516,18.7954,0.370525,10,27.3709,0.246651,-0.16536499999999998,6.7510598559,1
0.366224,12.1246,0.218538,6,35.6336,0.627573,0.14768599999999998,22.362685252800002,1
0.40436,22.2696,0.646134,4,62.0069,0.484625,-0.241774,30.0500939125,1
0.035241,1.6133,0.073661,10,15.2138,0.223778,-0.03842,3.4045137364,0
0.318653,21.2561,0.668725,1,73.7824,0.610675,-0.350072,45.05706711999999,1
0.198294,16.2176,0.117497,6,35.9139,0.17498,0.080797,6.284214221999999,0
0.039502,1.7066,0.072622,11,30.1839,0.365961,-0.033120000000000004,11.046130227899999,0
0.039496,2.1867,0.095768,8,36.0522,0.310837,-0.056272,11.2063576914,0
0.917487,52.2588,0.850672,0,56.0072,0.80682,0.06681500000000007,45.187729104,1
0.065009,2.9022,0.127242,10,45.8876,0.180619,-0.062233,8.2881724244,0
0.037766,0.0,0.274982,13,14.1644,0.232985,-0.237216,3.300092734,0
0.129657,8.443,0.094486,5,32.0204,0.212484,0.035170999999999994,6.803822673600001,0
0.622216,41.3767,0.505672,2,85.1948,0.217211,0.11654399999999998,18.5052477028,0
0.404506,36.4803,0.565977,1,56.3205,0.749365,-0.16147099999999998,42.2046114825,1
0.0,3.634,0.392312,11,22.9488,0.37938,-0.392312,8.706315744,0
0.168241,4.4584,0.047927,10,14.5818,0.295661,0.120314,4.3112695698,0
0.283204,8.9257,0.186662,11,23.1597,0.362182,0.09654200000000002,8.388026465400001,0
0.354593,13.2877,0.275544,10,23.4585,0.256221,0.07904899999999998,6.0105603284999995,0
0.3792,36.1693,0.622641,5,63.7062,0.376887,-0.24344100000000002,24.0100385994,0
0.007713,1.8913,0.414617,9,0.0,0.060587,-0.406904,0.0,0
0.60142,38.0222,0.597245,3,69.1036,0.633233,0.004174999999999929,43.7586799388,0
0.889247,47.2319,0.831522,0,91.0989,0.863311,0.057725000000000026,78.6466824579,1
0.705708,32.3804,0.513097,2,59.0224,0.572113,0.19261099999999998,33.7674823312,0
0.137297,3.4225,0.086317,9,8.5969,0.327047,0.05098,2.8115903543,1
0.042911,5.5346,0.206419,12,25.5068,0.221382,-0.163508,5.646746397599999,0
0.333381,16.0319,0.447958,11,31.8801,0.33626,-0.11457700000000004,10.720002425999999,0
0.173056,5.0803,0.273846,12,24.407,0.444321,-0.10078999999999999,10.844542647,0
0.622144,34.8913,0.396966,4,58.1695,0.340444,0.22517800000000004,19.803457258,1
0.0,10.2028,0.131008,8,32.3025,0.035405,-0.131008,1.1436700125,0
0.079853,2.039,0.18355,9,38.2302,0.565265,-0.103697,21.610194003000004,0
0.178104,4.9966,0.49834,11,0.0,0.049945,-0.32023599999999997,0.0,0
0.043193,2.8027,0.281849,11,34.665,0.232652,-0.238656,8.06488158,0
0.131868,2.4555,0.168917,13,30.7018,0.422175,-0.037049,12.961532415,0
0.006096,3.7895,0.312551,11,35.8073,0.170356,-0.30645500000000003,6.0999883988,0
0.115353,6.9601,0.114845,7,31.0428,0.25682,0.0005079999999999946,7.972411896,0
0.079318,3.5519,0.186399,12,33.4575,0.470811,-0.10708100000000001,15.752159032500002,0
0.477808,29.5515,0.499119,8,39.3495,0.356514,-0.02131099999999997,14.028647643,0
0.173695,3.7116,0.157015,12,20.47,0.244507,0.01668,5.00505829,0
0.335387,7.3878,0.188906,13,20.3721,0.288738,0.146481,5.8821994098,1
0.062228,2.7519,0.092701,9,31.0071,0.208276,-0.030473000000000007,6.4580347596,0
0.01109,2.3491,0.400153,8,25.1703,0.572113,-0.389063,14.4002558439,0
0.222389,17.0725,0.241084,10,32.5173,0.221235,-0.01869499999999999,7.193964865499999,1
0.010984,0.0,0.279426,12,16.8769,0.070024,-0.268442,1.1817880456,0
0.0,0.8296,0.0845,9,22.3562,0.118543,-0.0845,2.6501710166,0
0.151102,8.619,0.341036,7,32.2513,0.189035,-0.18993400000000002,6.0966244955,0
0.082935,4.1422,0.200742,12,15.7032,0.328941,-0.11780700000000001,5.1654263112,0
0.288759,6.4689,0.365468,11,19.318,0.161077,-0.07670900000000003,3.1116854860000003,0
0.416466,9.5264,0.12481,11,14.3836,0.161098,0.291656,2.3171691927999998,0
0.094487,2.942,0.49778,14,9.7143,0.215209,-0.403293,2.0906047887,1
0.045385,0.5326,0.139656,14,30.3901,0.467577,-0.094271,14.209711787700002,0
0.02271,5.0362,0.487648,12,16.2019,0.431449,-0.464938,6.9902935531,0
0.054055,2.3009,0.046065,8,22.2794,0.177551,0.007989999999999997,3.9557297493999997,0
0.053612,3.5359,0.119772,11,18.2155,0.09257,-0.06616,1.686208835,1
0.082299,2.6544,0.208649,8,25.4239,0.065668,-0.12635000000000002,1.6695366652,0
0.137964,1.9599,0.295383,8,12.0582,0.178902,-0.157419,2.1572360964,0
0.231516,12.0433,0.54526,11,10.6428,0.148856,-0.31374399999999997,1.5842446367999998,0
0.903036,58.3221,0.68363,2,76.0659,0.647441,0.219406,49.2481823619,1
0.158682,7.9144,0.404526,8,31.5111,0.188377,-0.245844,5.9359664847,0
0.046661,1.7944,0.171999,10,23.2983,0.28253,-0.125338,6.5824686990000005,0
0.315277,15.5297,0.609722,3,53.802,0.440476,-0.294445,23.698489752,1
0.212158,4.1576,0.208504,10,12.1879,0.208893,0.0036540000000000183,2.5459669947,1
0.301277,9.1835,0.104855,11,15.3392,0.230481,0.196422,3.5353941551999997,0
0.059122,2.1236,0.033351,10,28.159,0.559178,0.025771000000000002,15.745893301999999,1
0.917099,50.0196,0.663716,2,73.1794,0.509311,0.253383,37.271073393399995,1
0.036614,0.0,0.275535,10,18.3077,0.673673,-0.23892099999999997,12.3334031821,0
0.143005,10.0446,0.231873,6,29.015,0.12578,-0.088868,3.6495067000000003,1
0.075068,5.7145,0.26412,8,26.9878,0.161923,-0.18905200000000003,4.369945539400001,0
0.064332,3.2523,0.241706,8,27.743,0.11115,-0.177374,3.08363445,0
0.57813,59.484,0.850951,4,82.4547,0.210739,-0.272821,17.3764210233,1
0.232372,6.6136,0.054733,13,15.7137,0.097577,0.177639,1.5332957048999998,0
0.368425,11.7818,0.230839,12,25.5922,0.401254,0.137586,10.2689726188,0
0.387797,19.005,0.426594,5,26.5421,0.543735,-0.03879699999999997,14.431868743499999,0
0.268375,5.8683,0.204446,14,12.5684,0.375182,0.06392899999999999,4.7154374488,0
0.054717,3.3318,0.097253,9,20.003,0.231453,-0.042536000000000004,4.629754359,0
0.3565,11.7586,0.464574,10,32.8647,0.177634,-0.108074,5.8378881198,0
0.616044,33.2696,0.719336,1,49.5364,0.306108,-0.10329199999999994,15.1634883312,0
0.398027,26.4031,0.430026,6,53.6469,0.798436,-0.031999,42.833616248400006,0
0.144567,31.6978,0.286779,6,34.4639,0.241185,-0.142212,8.312175721500001,1
0.008396,9.1241,0.373419,8,18.5732,0.199153,-0.365023,3.6989084996,0
0.21687,8.908,0.382923,5,41.3374,0.204922,-0.166053,8.4709426828,0
0.098477,4.1928,0.175926,8,34.3047,0.386937,-0.077449,13.273757703899998,0
0.626751,38.473,0.623297,3,85.6775,0.50367,0.003453999999999957,43.153186424999994,1
0.219206,8.3326,0.046439,7,7.4607,0.336092,0.172767,2.5074815844000002,0
0.991335,69.5427,0.616047,2,74.4538,0.650537,0.37528799999999995,48.4349516906,1
0.562509,30.6362,0.369216,2,66.1965,0.583124,0.19329300000000005,38.600767866,1
0.015583,4.0982,0.150779,11,23.3884,0.267113,-0.13519599999999998,6.2473456892,0
0.14044,5.4652,0.118295,12,20.3603,0.346529,0.022145000000000012,7.055434398699999,0
0.08392,9.9085,0.119955,7,28.9165,0.244957,-0.03603500000000001,7.0832990905,0
0.151829,3.6964,0.199371,11,25.6051,0.582769,-0.047542,14.921858521899999,0
0.181603,5.5194,0.113329,11,20.9522,0.057609,0.06827399999999999,1.2070352898,0
0.006297,5.2265,0.592275,10,28.3081,0.417949,-0.585978,11.8313420869,0
0.074776,2.8974,0.160059,13,27.2292,0.154443,-0.08528300000000001,4.2053593356,0
0.291792,15.9375,0.34132,11,31.8931,0.38799,-0.049528000000000016,12.374203869,0
0.477808,29.5515,0.499119,8,39.3495,0.356514,-0.02131099999999997,14.028647643,0
0.260904,5.8864,0.126393,10,16.8006,0.177928,0.13451100000000002,2.9892971567999997,0
0.402963,9.3487,0.075351,5,25.8282,0.540208,0.327612,13.9526002656,0
0.652326,29.1775,0.499398,0,42.502,0.872771,0.15292799999999995,37.094513042,1
0.255065,8.4405,0.203366,12,26.7694,0.626778,0.051698999999999995,16.7784709932,0
0.003582,3.9024,0.027546,9,32.1756,0.189139,-0.023964,6.085660808400001,0
0.067189,2.7338,0.333925,9,23.8352,0.587127,-0.26673600000000003,13.994289470399998,0
0.105785,9.3607,0.247729,12,23.8067,0.230226,-0.14194400000000001,5.4809213142,0
0.146034,7.4044,0.44003,9,35.3488,0.223289,-0.293996,7.892998203199999,0
0.200348,4.3669,0.085242,12,25.1457,0.661767,0.115106,16.6405944519,0
0.168501,8.2284,0.368814,9,42.4859,0.144812,-0.20031299999999996,6.1524681508,0
0.058416,3.2611,0.387142,14,18.5031,0.048076,-0.32872599999999996,0.8895550356,0
0.177122,12.9068,0.222371,11,8.872,0.214666,-0.04524900000000001,1.904516752,0
0.3792,36.1693,0.622641,5,63.7062,0.376887,-0.24344100000000002,24.0100385994,0
0.305918,28.7673,0.158185,3,37.3424,0.475767,0.14773300000000003,17.766281620799997,0
0.105174,15.0129,0.078766,11,18.5069,0.208317,0.026408,3.8553018873000005,0
0.036629,3.7817,0.240206,14,17.3001,0.388901,-0.203577,6.7280261901000005,0
0.07196,6.0287,0.089134,14,11.861,0.116912,-0.01717400000000001,1.386693232,1
0.31684,5.8517,0.215165,8,27.3832,0.130818,0.10167500000000002,3.5822154575999994,0
0.29961,13.3511,0.447935,8,32.8748,0.264622,-0.14832500000000004,8.699395325600001,0
0.073751,27.3404,0.222491,6,11.4801,0.377919,-0.14873999999999998,4.3385479119,0
0.156559,9.1655,0.02952,8,49.4402,0.572571,0.127039,28.3080247542,0
0.015185,1.5001,0.061005,10,23.1816,0.498612,-0.04582,11.5586239392,0
0.112273,5.0152,0.540214,9,37.3895,0.118868,-0.42794099999999996,4.444415086,0
0.0,4.1037,0.036415,13,7.1084,0.363516,-0.036415,2.5840171344,0
0.329348,6.6722,0.189535,11,27.7852,0.265371,0.13981299999999997,7.373386309200001,0
0.296476,23.7746,0.343359,7,14.4079,0.231813,-0.04688300000000001,3.3399385227,0
0.190897,5.5564,0.115507,14,30.4513,0.177624,0.07539000000000001,5.4088817112,0
0.200533,9.6943,0.094778,8,17.6153,0.074898,0.10575499999999999,1.3193507394000001,0
0.183555,5.9052,0.309824,13,15.6839,0.09768,-0.126269,1.532003352,0
0.201075,4.8808,0.13424,12,29.2341,0.381679,0.066835,11.158042053900001,0
0.212822,9.4179,0.059281,9,24.7487,0.176515,0.153541,4.3685167805,0
0.389226,20.9257,0.619748,6,49.5536,0.743184,-0.23052199999999995,36.8274426624,0
0.036401,1.9984,0.089345,12,13.6607,0.819919,-0.05294399999999999,11.2006674833,0
0.065725,2.3753,0.294513,11,30.9622,0.274489,-0.22878800000000002,8.498783315799999,0
0.048755,3.09,0.463666,13,14.353,0.547556,-0.41491100000000003,7.859071268,0
0.062517,0.0,0.37134,11,16.9964,0.246905,-0.308823,4.196496142000001,0
0.013982,1.5429,0.219554,9,23.6403,0.033304,-0.205572,0.7873165512,0
0.1652,14.8069,0.103363,10,41.7421,0.339243,0.06183700000000002,14.160715230300001,0
0.107953,11.7227,0.093985,10,21.643,0.377973,0.013967999999999994,8.180469639,0
0.370671,25.4253,0.302829,7,24.0061,0.37545,0.06784199999999996,9.013090245,0
0.130197,4.954,0.223425,10,24.6989,0.088053,-0.093228,2.1748122417,0
0.003743,1.7085,0.042534,9,8.4406,0.259765,-0.038791000000000006,2.192572459,0
0.03175,0.1602,0.040544,14,37.3759,0.175756,-0.008793999999999996,6.5690386804,0
0.032142,3.0486,0.311689,14,31.5627,0.076363,-0.279547,2.4102224601,0
0.362808,7.689,0.708489,10,39.7681,0.319565,-0.345681,12.7084928765,0
0.022802,7.0597,0.108225,8,16.3361,0.362318,-0.085423,5.918863079799999,0
0.067115,4.0832,0.187727,13,5.2555,0.439741,-0.12061200000000001,2.3110588255,0
0.524351,13.293,0.21938,14,8.6691,0.040118,0.304971,0.3477869538,0
0.072976,6.5251,0.24319,12,28.7203,0.116504,-0.17021399999999998,3.3460298312,0
0.160256,4.0529,0.009324,8,22.499,0.421886,0.150932,9.492013113999999,0
0.093766,5.1212,0.177621,13,26.0047,0.26566,-0.083855,6.908408602,0
0.114717,4.1709,0.092975,8,14.1666,0.268338,0.021741999999999997,3.8014371108000007,0
0.374557,15.8404,0.383749,4,41.894,0.557521,-0.009192000000000033,23.356784774,0
0.071103,10.9844,0.478638,8,36.4925,0.391722,-0.407535,14.294915085000001,0
0.038797,5.42,0.095239,11,28.087,0.130087,-0.056442000000000006,3.653753569,0
0.229416,6.9297,0.251339,12,19.7762,0.421129,-0.02192299999999997,8.3283313298,0
0.101256,0.459,0.036229,13,24.6318,0.454754,0.065027,11.2014095772,0
0.021741,3.5038,0.095123,12,15.3209,0.363662,-0.073382,5.571629135799999,0
0.083967,9.6677,0.374695,9,21.2305,0.207712,-0.290728,4.409829616,0
0.102014,2.612,0.038885,9,15.1818,0.282733,0.06312899999999999,4.2923958594,0
0.149578,3.2522,0.182524,13,26.2179,0.032188,-0.032946,0.8439017652,0
0.097493,10.1818,0.195726,10,47.0982,0.474346,-0.09823300000000001,22.3408427772,0
0.230468,5.0247,0.083162,13,13.435,0.616835,0.147306,8.287178225,1
0.010984,0.0,0.279426,12,16.8769,0.070024,-0.268442,1.1817880456,0
0.181603,5.5194,0.113329,11,20.9522,0.057609,0.06827399999999999,1.2070352898,0
0.046661,1.7944,0.171999,10,23.2983,0.28253,-0.125338,6.5824686990000005,0
0.156578,10.3568,0.255945,11,28.3162,0.079668,-0.09936699999999998,2.2558950215999998,0
0.058268,5.1578,0.406204,14,17.38,0.148424,-0.347936,2.5796091199999998,0
0.332642,17.3513,0.247908,10,27.9954,0.3416,0.084734,9.56322864,0
0.101986,3.1736,0.110459,14,31.5346,0.409912,-0.008473000000000008,12.9264109552,0
0.118455,9.0843,0.046224,13,33.2734,0.675718,0.072231,22.483435301200004,0
0.047823,2.0974,0.085366,9,21.3246,0.493934,-0.037543,10.5329449764,0
0.095347,0.0,0.074775,13,17.1499,0.230615,0.020572000000000007,3.9550241884999995,0
0.144341,8.0362,0.240641,13,27.5728,0.311318,-0.0963,8.5839089504,0
0.380367,16.7745,0.449064,6,74.9971,0.926053,-0.06869700000000001,69.45128944630001,1
0.137419,17.7442,0.349309,8,40.1697,0.52989,-0.21188999999999997,21.285522333,1
0.04668,10.7894,0.040316,10,23.6953,0.141831,0.006364000000000002,3.3607280943,0
0.059366,3.0635,0.040844,13,27.127,0.323777,0.018522000000000004,8.783098678999998,0
0.883068,33.0053,0.87785,0,62.06,0.290832,0.005217999999999945,18.04903392,1
0.371683,11.6941,0.538499,8,29.0687,0.187939,-0.16681599999999996,5.4631424093,0
0.10897,5.4263,0.030296,8,23.6568,0.40858,0.078674,9.665695344,0
0.07544,7.0715,0.623549,14,19.1156,0.415311,-0.5481090000000001,7.9389189516,0
0.225489,4.1013,0.151249,11,11.5581,0.588788,0.07424,6.8052705827999995,0
0.334702,29.0469,0.190299,8,51.5128,0.812301,0.144403,41.843898952800004,0
0.13363,4.0584,0.01598,11,14.7739,0.258787,0.11765,3.8232932592999997,0
0.109309,5.4513,0.356381,11,28.213,0.13097,-0.247072,3.6950566100000004,0
0.207743,5.1958,0.099384,11,23.5013,0.44386,0.10835900000000001,10.431287017999999,0
0.126659,11.1963,0.177077,12,20.9376,0.315698,-0.05041800000000002,6.609958444799999,0
0.356536,9.662,0.299991,9,16.3409,0.394974,0.05654500000000001,6.4542306366,0
0.107208,3.0696,0.330333,12,15.5866,0.360233,-0.223125,5.614807677800001,0
0.007668,4.3014,0.23121,11,34.2742,0.553773,-0.223542,18.9801265566,0
0.106294,6.2575,0.114384,7,35.2546,0.425595,-0.00809,15.004181487000002,0
0.080705,6.4506,0.153201,14,28.1463,0.651131,-0.072496,18.3269284653,1
0.054717,3.3318,0.097253,9,20.003,0.231453,-0.042536000000000004,4.629754359,0
0.283204,8.9257,0.186662,11,23.1597,0.362182,0.09654200000000002,8.388026465400001,0
0.236859,6.0922,0.121114,12,29.6378,0.447406,0.11574499999999999,13.2601295468,0
0.149706,5.7404,0.091566,7,20.7038,0.142788,0.05814000000000001,2.9562541944,1
0.249912,3.9616,0.308846,5,42.7977,0.781365,-0.058934000000000014,33.4406248605,0
0.572045,24.2885,0.221278,10,13.4264,0.197328,0.35076700000000005,2.6494046592,0
0.085135,2.1746,0.13655,11,21.7956,0.620952,-0.051415,13.5340214112,0
0.324189,7.3016,0.188767,11,23.808,0.24957,0.13542200000000001,5.94176256,0
0.010264,11.1524,0.174461,9,20.1382,0.123623,-0.164197,2.4895446986,0
0.147231,9.3532,0.236027,8,23.7024,0.328017,-0.08879599999999999,7.7747901408,1
0.418677,21.5308,0.881124,5,43.6389,0.55332,-0.462447,24.146276148000002,1
0.172495,7.3177,0.214329,8,22.8575,0.096239,-0.04183399999999998,2.1997829425,0
0.001008,2.8586,0.023373,11,23.5023,0.369759,-0.022365000000000003,8.6901869457,1
0.14736,4.7855,0.09752,12,18.6836,0.297998,0.049839999999999995,5.567675432799999,0
0.12002,7.4241,0.476716,11,20.3509,0.354826,-0.35669599999999996,7.221028443399999,1
0.125774,7.4349,0.064746,10,13.5103,0.128138,0.061028,1.7311828214000002,0
0.069202,3.6088,0.24411,14,30.0844,0.519297,-0.174908,15.6227386668,0
0.548068,48.0203,0.620431,0,64.1725,0.350968,-0.07236299999999996,22.52249398,1
0.643416,39.1989,0.636542,3,69.7074,0.446813,0.006873999999999936,31.146172516200004,1
0.268703,6.5532,0.22187,9,18.8762,0.255211,0.046833000000000014,4.817413878200001,1
0.105436,3.5881,0.081975,10,27.2711,0.107982,0.023460999999999996,2.9447879202,0
0.636076,46.521,0.721093,4,62.969,0.529733,-0.08501700000000001,33.356757277,1
0.100491,6.337,0.16547,6,47.738,0.198941,-0.06497900000000001,9.497045458,0
0.0,0.9607,0.085576,10,29.2305,0.579945,-0.085576,16.9520823225,0
0.17246,9.5828,0.317733,12,36.5097,0.734629,-0.14527299999999999,26.821084401300002,0
0.286685,7.3774,0.199842,10,27.6127,0.182118,0.08684300000000003,5.0287696986,0
0.860394,46.2332,0.738521,1,85.2366,0.853583,0.12187300000000001,72.7565127378,0
0.282777,16.3341,0.380747,9,37.3782,0.363633,-0.09797,13.5919470006,0
0.14003,2.4808,0.143227,11,22.2079,0.291301,-0.0031970000000000054,6.469183477899999,0
0.249912,3.9616,0.308846,5,42.7977,0.781365,-0.058934000000000014,33.4406248605,0
0.229214,6.3996,0.080276,8,22.5022,0.095144,0.14893800000000001,2.1409493168,0
0.268375,5.8683,0.204446,14,12.5684,0.375182,0.06392899999999999,4.7154374488,0
0.320212,24.3984,0.330346,2,82.3806,0.472088,-0.010133999999999976,38.8908926928,1
0.224279,5.5748,0.374781,9,28.7854,0.370082,-0.15050199999999997,10.6529584028,0
0.062163,5.2333,0.263484,8,26.7677,0.28547,-0.201321,7.641375319000001,1
0.151963,7.1791,0.183749,13,1.7447,0.120538,-0.03178600000000001,0.2103026486,0
0.350269,16.2893,0.481207,2,57.371,0.682255,-0.130938,39.141651605,0
0.1544,4.4043,0.269409,8,22.6942,0.238106,-0.115009,5.4036251852,0
0.269191,12.5649,0.288893,7,41.2921,0.525258,-0.019701999999999997,21.6890058618,1
0.009487,1.1199,0.105685,10,8.8849,0.18002,-0.096198,1.5994596980000002,1
0.080422,8.5586,0.411385,11,15.3583,0.244105,-0.330963,3.7490378215,0
0.422344,20.9462,0.467755,4,35.0973,0.662328,-0.04541099999999998,23.2459245144,1
0.023694,25.2272,0.313362,6,35.159,0.150149,-0.289668,5.279088691,0
0.150119,4.0433,0.109261,8,44.166,0.537538,0.040858000000000005,23.740903307999996,0
0.216314,14.5923,0.138845,9,42.7192,0.48286,0.07746900000000001,20.627392912,0
0.391663,30.9797,0.494164,2,34.7071,0.540189,-0.10250100000000001,18.748393641899998,1
0.168501,8.2284,0.368814,9,42.4859,0.144812,-0.20031299999999996,6.1524681508,0
0.293095,5.6875,0.631782,6,29.3988,0.160442,-0.33868699999999996,4.7168022696000005,0
0.180898,9.3764,0.238345,11,19.0042,0.478043,-0.057447,9.0848247806,0
0.884179,68.1051,0.209251,0,71.9056,0.477099,0.6749280000000001,34.3060898544,1
0.182065,9.4218,0.452566,7,46.3028,0.48881,-0.270501,22.633271668,0
0.198798,5.0888,0.391843,9,24.662,0.239072,-0.193045,5.895993664,0
0.215593,9.6259,0.266735,8,28.9224,0.503487,-0.05114199999999999,14.5620524088,0
0.156559,9.1655,0.02952,8,49.4402,0.572571,0.127039,28.3080247542,0
0.177269,10.4926,0.386469,6,18.4833,0.515437,-0.2092,9.5269767021,0
0.344326,11.363,0.090767,6,36.4009,0.791901,0.25355900000000003,28.8259091109,0
0.367343,26.3284,0.365123,6,55.3359,0.621475,0.0022199999999999998,34.3898784525,0
0.0,1.8104,0.280486,8,29.5428,0.403779,-0.280486,11.9287622412,0
0.041327,1.902,0.154918,12,23.9328,0.376508,-0.113591,9.0108906624,0
